fold,sample_index,tissue_label,class_id,split
3,1536,Bile-duct,1,train
3,617,Breast,3,train
3,1647,Breast,3,train
3,1959,Esophagus,6,train
1,2041,Colon,5,train
1,2194,Liver,9,train
2,2440,Colon,5,train
1,684,Breast,3,train
3,285,Breast,3,train
1,1595,Bile-duct,1,train
3,1312,Testis,16,val
2,2464,Colon,5,train
1,2001,Colon,5,train
2,1815,Esophagus,6,train
2,2258,Skin,14,train
3,262,Breast,3,train
1,2230,Liver,9,train
1,2617,Colon,5,train
3,1568,Bladder,2,val
1,1015,Esophagus,6,val
2,1186,Cervix,4,train
1,1544,Adrenal_gland,0,train
1,974,Ovarian,11,train
1,317,Breast,3,train
1,1232,Esophagus,6,train
2,757,Colon,5,train
1,1906,Colon,5,train
1,1185,Adrenal_gland,0,test
2,547,Breast,3,train
1,1389,Bile-duct,1,train
1,1233,Esophagus,6,train
3,2319,Pancreatic,12,val
1,1475,Bile-duct,1,train
3,2579,Uterus,18,train
2,194,Breast,3,train
1,2294,Ovarian,11,test
3,1058,Esophagus,6,train
2,1396,Adrenal_gland,0,train
2,1245,Testis,16,train
1,713,Breast,3,train
2,61,Breast,3,train
1,2487,Stomach,15,val
3,1429,Adrenal_gland,0,train
2,816,Bladder,2,test
3,2334,Prostate,13,train
3,1840,Colon,5,train
1,1440,Testis,16,train
3,2390,Skin,14,train
2,139,Breast,3,train
3,1011,Thyroid,17,val
1,459,Breast,3,train
3,560,Breast,3,train
1,551,Breast,3,train
2,2106,Liver,9,test
1,1116,Esophagus,6,train
1,2042,Colon,5,train
1,908,Breast,3,train
3,1314,Testis,16,train
2,694,Colon,5,train
1,1348,Cervix,4,train
3,1255,Bile-duct,1,train
2,2136,Ovarian,11,val
3,1715,Colon,5,train
2,162,Breast,3,train
2,1854,HeadNeck,7,train
1,1809,Cervix,4,train
3,1898,Colon,5,train
2,1542,Breast,3,train
1,1987,Colon,5,train
3,20,Breast,3,train
3,2528,Uterus,18,val
2,1797,Colon,5,train
2,1655,Colon,5,train
2,489,Breast,3,train
2,723,Colon,5,train
2,18,Breast,3,train
2,1198,Bile-duct,1,train
2,1309,Colon,5,train
1,1893,Colon,5,train
3,91,Breast,3,train
3,1617,Breast,3,train
2,1892,HeadNeck,7,train
2,886,Esophagus,6,train
2,931,Uterus,18,val
3,1740,Colon,5,train
3,2328,Pancreatic,12,val
1,1092,Cervix,4,val
1,1081,Thyroid,17,train
1,1053,Lung,10,test
3,2365,Prostate,13,train
1,2354,Pancreatic,12,train
2,1107,Esophagus,6,train
3,1504,Bile-duct,1,train
1,1767,Cervix,4,train
3,1686,Cervix,4,train
3,732,Colon,5,train
2,145,Breast,3,train
1,267,Breast,3,train
3,1777,Colon,5,train
3,2122,HeadNeck,7,train
2,981,Thyroid,17,train
3,699,Breast,3,train
2,507,Breast,3,train
2,879,Esophagus,6,train
3,2020,HeadNeck,7,test
1,109,Breast,3,train
2,1804,Colon,5,train
2,2469,Colon,5,train
2,1322,Colon,5,train
3,1292,Testis,16,test
3,1769,Colon,5,train
1,522,Breast,3,train
2,1003,Esophagus,6,train
2,1356,Adrenal_gland,0,train
1,1509,Colon,5,train
1,1014,Esophagus,6,train
1,732,Breast,3,train
3,440,Breast,3,train
3,1635,Breast,3,train
1,1740,Breast,3,train
3,2597,Uterus,18,test
3,1809,Colon,5,val
3,1078,Cervix,4,train
3,965,Uterus,18,train
3,340,Breast,3,train
2,1931,HeadNeck,7,train
2,844,Kidney,8,val
2,191,Breast,3,train
3,486,Breast,3,train
2,2401,Thyroid,17,val
1,2368,Prostate,13,val
1,748,Colon,5,train
1,640,Breast,3,train
2,1146,Pancreatic,12,test
3,90,Breast,3,train
3,1971,Esophagus,6,train
2,1465,Bladder,2,train
2,1351,Adrenal_gland,0,val
1,27,Breast,3,train
1,2397,Prostate,13,train
3,2493,Thyroid,17,train
3,345,Breast,3,train
2,1584,Colon,5,train
3,838,Breast,3,train
2,1591,Colon,5,train
1,1135,Esophagus,6,test
2,1391,Adrenal_gland,0,train
3,2468,Testis,16,test
2,994,Esophagus,6,train
1,1620,Bile-duct,1,train
3,2500,Thyroid,17,val
2,1533,Breast,3,train
1,1608,Bile-duct,1,train
3,1675,Cervix,4,train
1,141,Breast,3,test
1,1784,Cervix,4,train
1,969,Ovarian,11,train
2,749,Colon,5,train
2,1328,Colon,5,train
2,82,Breast,3,train
1,1701,Breast,3,train
1,1366,Cervix,4,train
2,1095,Esophagus,6,test
3,2519,Thyroid,17,train
1,2483,Stomach,15,train
3,2312,Ovarian,11,train
1,721,Breast,3,train
1,231,Breast,3,train
2,1920,HeadNeck,7,val
3,220,Breast,3,train
3,409,Breast,3,train
1,1949,Colon,5,train
2,1363,Adrenal_gland,0,test
2,1188,Cervix,4,train
1,38,Breast,3,train
3,321,Breast,3,train
3,2501,Thyroid,17,train
1,862,Colon,5,train
3,2281,Ovarian,11,val
2,1866,HeadNeck,7,train
1,1877,Colon,5,val
3,2184,Liver,9,test
2,970,Cervix,4,train
2,1007,Esophagus,6,train
2,550,Breast,3,train
1,2516,Testis,16,train
1,1453,Bile-duct,1,train
1,555,Breast,3,train
1,786,Colon,5,train
2,80,Breast,3,train
2,2399,Thyroid,17,train
1,605,Breast,3,train
3,2283,Ovarian,11,train
2,1830,Esophagus,6,train
2,1315,Colon,5,train
2,709,Colon,5,train
1,1533,Adrenal_gland,0,val
1,100,Breast,3,train
2,2298,Skin,14,train
1,628,Breast,3,train
2,1232,Testis,16,train
2,121,Breast,3,train
1,895,Lung,10,val
1,1720,Breast,3,train
3,2171,Liver,9,train
1,2055,Colon,5,train
1,1560,Adrenal_gland,0,train
2,53,Breast,3,train
1,2379,Prostate,13,train
3,1961,Esophagus,6,train
1,2388,Prostate,13,val
3,442,Breast,3,train
3,1800,Colon,5,train
2,1175,Cervix,4,train
2,681,Colon,5,train
2,2414,Thyroid,17,val
2,680,Colon,5,train
3,1773,Colon,5,train
2,1837,Esophagus,6,train
2,1127,Pancreatic,12,test
3,1949,Esophagus,6,train
1,1355,Cervix,4,train
1,950,Prostate,13,test
3,1017,Skin,14,val
3,1753,Colon,5,train
3,583,Breast,3,train
2,1113,Adrenal_gland,0,train
1,1553,Adrenal_gland,0,val
3,121,Breast,3,train
2,2135,Ovarian,11,test
2,264,Breast,3,train
3,1928,Colon,5,train
2,494,Breast,3,train
3,1933,Colon,5,train
3,1566,Bladder,2,train
1,1278,Adrenal_gland,0,train
1,1061,Uterus,18,train
3,1852,Colon,5,train
1,1709,Breast,3,train
3,2285,Ovarian,11,val
3,1539,Bile-duct,1,train
2,1047,Adrenal_gland,0,test
3,2469,Testis,16,train
3,2494,Thyroid,17,train
3,1371,Colon,5,test
3,877,Prostate,13,train
2,2507,Colon,5,train
2,201,Breast,3,train
1,2561,Thyroid,17,train
2,846,Stomach,15,train
3,1776,Colon,5,train
2,1573,Cervix,4,train
1,662,Breast,3,train
1,1759,Cervix,4,train
3,563,Breast,3,train
2,1702,Colon,5,train
1,234,Breast,3,train
2,1011,Esophagus,6,train
2,154,Breast,3,train
3,2164,Liver,9,val
1,2093,Esophagus,6,train
2,2187,Pancreatic,12,train
3,801,Colon,5,train
3,1774,Colon,5,train
3,1363,Colon,5,train
3,174,Breast,3,train
1,1329,Cervix,4,train
1,1292,Pancreatic,12,val
1,2186,Kidney,8,val
3,2134,Kidney,8,test
3,993,Uterus,18,val
3,2658,Colon,5,test
1,369,Breast,3,train
3,1282,Bile-duct,1,train
3,837,Breast,3,train
2,438,Breast,3,train
2,616,Breast,3,train
2,840,Kidney,8,train
3,374,Breast,3,train
3,1031,Thyroid,17,train
2,1340,Adrenal_gland,0,train
1,2582,Uterus,18,train
2,508,Breast,3,train
3,1990,HeadNeck,7,train
1,1738,Breast,3,train
1,316,Breast,3,test
2,1693,Colon,5,train
1,422,Breast,3,train
3,656,Breast,3,train
1,833,Colon,5,train
1,1398,Bile-duct,1,train
2,2122,Ovarian,11,val
3,313,Breast,3,train
2,525,Breast,3,train
2,1459,Bladder,2,train
3,1695,Cervix,4,train
1,1376,Bile-duct,1,train
2,881,Esophagus,6,train
1,805,Colon,5,train
3,891,Stomach,15,val
1,2357,Pancreatic,12,train
1,933,Prostate,13,test
3,913,Esophagus,6,train
3,1718,Colon,5,train
1,1507,Colon,5,train
1,1513,Colon,5,train
1,2624,Colon,5,train
3,1746,Colon,5,train
2,436,Breast,3,train
2,948,Thyroid,17,train
3,498,Breast,3,train
2,1907,HeadNeck,7,train
3,2207,Liver,9,val
1,509,Breast,3,train
2,984,Thyroid,17,val
1,1106,Thyroid,17,train
1,1481,Colon,5,train
2,2193,Pancreatic,12,val
3,137,Breast,3,train
3,1610,Bladder,2,train
1,2064,Esophagus,6,train
3,512,Breast,3,train
2,156,Breast,3,train
3,1359,Colon,5,train
1,2581,Uterus,18,train
3,1509,Bile-duct,1,train
1,753,Colon,5,train
3,372,Breast,3,train
2,2088,Liver,9,train
1,1818,Cervix,4,train
2,356,Breast,3,train
1,2074,Esophagus,6,train
1,2372,Prostate,13,train
2,593,Breast,3,train
1,2020,Colon,5,train
2,973,Thyroid,17,train
3,1155,Esophagus,6,train
1,2493,Stomach,15,train
2,560,Breast,3,train
1,1539,Adrenal_gland,0,val
2,1891,HeadNeck,7,train
1,30,Breast,3,train
1,1193,Adrenal_gland,0,train
3,2052,HeadNeck,7,train
1,126,Breast,3,train
2,291,Breast,3,train
1,1153,Cervix,4,train
3,233,Breast,3,train
1,583,Breast,3,train
1,1640,Bile-duct,1,train
1,2330,Pancreatic,12,train
3,1741,Colon,5,train
1,2620,Colon,5,train
2,866,Esophagus,6,train
2,448,Breast,3,train
2,386,Breast,3,train
3,1306,Testis,16,test
3,2307,Ovarian,11,val
2,871,Esophagus,6,train
1,2007,Colon,5,train
2,320,Breast,3,train
2,754,Colon,5,train
1,106,Breast,3,train
2,1471,Bladder,2,train
2,1063,Adrenal_gland,0,train
3,741,Colon,5,train
3,1848,Colon,5,train
1,885,Lung,10,train
3,688,Breast,3,train
3,614,Breast,3,train
1,368,Breast,3,test
2,64,Breast,3,train
3,1880,Colon,5,train
3,258,Breast,3,train
2,2080,Liver,9,train
3,1713,Colon,5,train
3,2644,Colon,5,train
2,1818,Esophagus,6,val
3,2511,Thyroid,17,train
1,2431,Skin,14,test
1,1945,Colon,5,train
2,184,Breast,3,train
2,78,Breast,3,train
1,611,Breast,3,train
2,2182,Pancreatic,12,train
2,827,Bladder,2,val
1,1443,Testis,16,train
1,343,Breast,3,train
1,1323,Cervix,4,train
1,1052,Lung,10,train
3,411,Breast,3,train
3,2652,Colon,5,train
3,2286,Ovarian,11,test
2,805,Kidney,8,train
1,547,Breast,3,train
3,1310,Testis,16,val
3,1988,HeadNeck,7,train
1,576,Breast,3,train
2,2079,Liver,9,train
1,768,Colon,5,train
2,2369,Testis,16,train
3,156,Breast,3,train
3,1276,Bile-duct,1,test
1,350,Breast,3,train
3,2115,HeadNeck,7,train
2,1139,Pancreatic,12,train
3,1238,Cervix,4,test
1,902,Breast,3,train
3,922,Esophagus,6,train
3,2182,Liver,9,train
2,1970,HeadNeck,7,train
1,2027,Colon,5,train
3,365,Breast,3,train
3,2174,Liver,9,train
1,1466,Bile-duct,1,train
2,2499,Colon,5,train
1,2391,Prostate,13,train
3,295,Breast,3,train
2,1329,Colon,5,train
2,2104,Liver,9,test
3,2248,Liver,9,val
2,2408,Thyroid,17,train
2,176,Breast,3,train
1,2299,Ovarian,11,train
3,992,Uterus,18,train
2,1571,Cervix,4,val
1,1909,Colon,5,train
2,2078,Liver,9,train
2,1339,Adrenal_gland,0,train
1,1284,Pancreatic,12,train
1,612,Breast,3,train
3,2136,Kidney,8,test
3,1828,Colon,5,train
2,2325,Stomach,15,val
2,2148,Ovarian,11,val
3,1090,Cervix,4,train
3,2200,Liver,9,val
2,634,Breast,3,train
3,6,Breast,3,train
1,1099,Thyroid,17,val
2,2300,Skin,14,train
1,250,Breast,3,test
3,1285,Bile-duct,1,train
2,2171,Pancreatic,12,val
1,2054,Colon,5,train
1,1424,Testis,16,val
1,1006,Esophagus,6,train
2,1183,Cervix,4,train
1,2471,Stomach,15,val
2,2392,Thyroid,17,val
1,2249,Liver,9,train
1,1390,Bile-duct,1,train
1,1182,Adrenal_gland,0,train
2,302,Breast,3,train
2,46,Breast,3,train
1,1493,Colon,5,train
2,1184,Cervix,4,train
1,503,Breast,3,train
3,541,Breast,3,train
2,1411,Bile-duct,1,test
1,1549,Adrenal_gland,0,train
2,2123,Ovarian,11,test
2,1586,Colon,5,val
3,2062,HeadNeck,7,train
1,1680,Breast,3,train
3,2572,Uterus,18,train
2,116,Breast,3,train
3,900,Esophagus,6,train
3,1097,Adrenal_gland,0,val
2,343,Breast,3,train
3,1868,Colon,5,train
2,1264,Testis,16,train
3,1803,Colon,5,train
2,797,Colon,5,train
1,554,Breast,3,train
2,1421,Bile-duct,1,train
2,22,Breast,3,train
1,2011,Colon,5,train
2,1703,Colon,5,train
1,1377,Bile-duct,1,train
3,1830,Colon,5,train
3,571,Breast,3,train
1,586,Breast,3,train
3,1788,Colon,5,train
2,66,Breast,3,train
2,1583,Colon,5,train
3,2380,Skin,14,train
3,1630,Breast,3,train
2,2221,Prostate,13,test
2,763,Colon,5,train
2,2209,Pancreatic,12,val
3,1645,Breast,3,train
3,2209,Liver,9,train
2,1707,Colon,5,train
1,2253,Liver,9,train
3,798,Colon,5,train
1,2122,HeadNeck,7,train
1,655,Breast,3,train
1,532,Breast,3,train
1,2616,Colon,5,train
3,2128,HeadNeck,7,train
3,796,Colon,5,train
3,1766,Colon,5,train
2,959,Skin,14,train
2,642,Breast,3,train
3,2361,Prostate,13,val
3,273,Breast,3,train
2,149,Breast,3,train
1,447,Breast,3,train
2,645,Breast,3,train
3,1934,Colon,5,train
3,1779,Colon,5,train
3,1248,Bile-duct,1,train
1,663,Breast,3,train
2,259,Breast,3,train
1,747,Colon,5,train
1,2499,Stomach,15,val
3,1271,Bile-duct,1,train
1,840,Colon,5,train
2,2257,Skin,14,test
1,2650,Colon,5,train
2,1922,HeadNeck,7,train
1,36,Breast,3,train
1,1685,Breast,3,train
1,1409,Bile-duct,1,train
1,13,Breast,3,train
2,2033,Kidney,8,train
2,1428,Bile-duct,1,train
1,1141,Esophagus,6,test
3,537,Breast,3,train
3,1624,Breast,3,train
3,1149,Esophagus,6,train
2,5,Breast,3,train
3,297,Breast,3,train
2,834,Kidney,8,test
2,1220,Testis,16,train
3,294,Breast,3,train
3,245,Breast,3,train
3,2474,Testis,16,train
1,1380,Bile-duct,1,test
1,6,Breast,3,train
3,102,Breast,3,train
3,2261,Lung,10,train
2,92,Breast,3,train
3,2515,Thyroid,17,test
1,1411,Testis,16,train
3,375,Breast,3,train
2,1259,Testis,16,test
3,1849,Colon,5,train
3,2276,Ovarian,11,train
2,2310,Skin,14,test
3,760,Colon,5,test
1,2392,Prostate,13,train
2,684,Colon,5,train
1,581,Breast,3,train
1,2078,Esophagus,6,train
1,953,Kidney,8,train
1,947,Prostate,13,train
1,1126,Esophagus,6,train
1,923,Bladder,2,train
2,1505,Breast,3,train
1,67,Breast,3,train
1,111,Breast,3,train
1,2575,Thyroid,17,train
2,2103,Liver,9,test
1,2059,Colon,5,train
2,1670,Colon,5,train
1,312,Breast,3,train
3,46,Breast,3,train
1,598,Breast,3,train
3,391,Breast,3,test
3,895,Ovarian,11,val
3,1722,Colon,5,train
1,610,Breast,3,train
1,2425,Skin,14,test
2,287,Breast,3,train
3,1222,Adrenal_gland,0,val
3,303,Breast,3,train
2,1388,Adrenal_gland,0,train
3,2191,Liver,9,train
2,1167,Adrenal_gland,0,train
2,968,Cervix,4,train
1,1795,Cervix,4,train
1,745,Colon,5,train
3,287,Breast,3,train
1,578,Breast,3,train
3,2650,Colon,5,train
1,1666,Bladder,2,train
1,622,Breast,3,train
2,2011,HeadNeck,7,val
1,1271,Adrenal_gland,0,train
3,16,Breast,3,train
1,1581,Bile-duct,1,train
1,649,Breast,3,train
1,2129,HeadNeck,7,train
3,1755,Colon,5,train
1,1974,Colon,5,train
3,1745,Colon,5,train
1,1195,Adrenal_gland,0,train
1,2472,Stomach,15,train
3,839,Breast,3,train
3,535,Breast,3,train
1,47,Breast,3,train
3,991,Uterus,18,train
3,428,Breast,3,train
3,2053,HeadNeck,7,train
2,920,Lung,10,train
2,471,Breast,3,train
2,340,Breast,3,train
2,2164,Pancreatic,12,test
1,531,Breast,3,train
2,2252,Skin,14,train
1,1149,Cervix,4,val
1,469,Breast,3,train
3,1580,Bladder,2,test
3,1508,Bile-duct,1,train
1,2343,Pancreatic,12,train
2,160,Breast,3,train
2,837,Kidney,8,test
3,1042,Thyroid,17,train
1,887,Lung,10,train
1,812,Colon,5,train
3,28,Breast,3,train
2,730,Colon,5,train
1,1429,Testis,16,train
3,1731,Colon,5,train
2,1642,Colon,5,train
3,1180,Esophagus,6,train
3,451,Breast,3,train
3,2480,Testis,16,test
2,210,Breast,3,val
3,490,Breast,3,train
3,755,Colon,5,train
2,146,Breast,3,train
1,1371,Bile-duct,1,train
1,404,Breast,3,train
1,1051,Lung,10,val
3,1207,Pancreatic,12,test
2,1179,Cervix,4,val
2,317,Breast,3,train
1,1967,Colon,5,train
2,1154,Adrenal_gland,0,train
2,2350,Stomach,15,train
3,2612,Uterus,18,train
1,403,Breast,3,train
1,1754,Cervix,4,val
1,2296,Ovarian,11,test
3,1981,Esophagus,6,train
1,1799,Cervix,4,train
2,1407,Bile-duct,1,train
3,2491,Thyroid,17,test
1,1997,Colon,5,train
3,1337,Bile-duct,1,test
2,1437,Bile-duct,1,train
1,1936,Colon,5,train
1,1530,Adrenal_gland,0,train
3,165,Breast,3,train
1,1120,Esophagus,6,train
1,410,Breast,3,train
1,2039,Colon,5,train
2,1829,Esophagus,6,train
3,324,Breast,3,train
2,475,Breast,3,val
3,1545,Bile-duct,1,test
3,2549,Uterus,18,val
3,2653,Colon,5,train
2,614,Breast,3,train
2,724,Colon,5,train
3,567,Breast,3,train
2,1365,Adrenal_gland,0,train
3,2456,Testis,16,train
3,763,Colon,5,test
1,1508,Colon,5,train
2,217,Breast,3,train
3,979,Uterus,18,val
2,446,Breast,3,train
3,2314,Pancreatic,12,train
2,1526,Breast,3,train
2,1481,Bladder,2,val
3,2260,Lung,10,val
2,1052,Adrenal_gland,0,train
3,1644,Breast,3,train
3,1642,Breast,3,train
1,1672,Bladder,2,test
3,292,Breast,3,train
1,1410,Bile-duct,1,train
2,277,Breast,3,train
3,1315,Bile-duct,1,val
3,1490,Bile-duct,1,val
1,944,Prostate,13,train
3,2687,Colon,5,train
3,1932,Colon,5,train
1,325,Breast,3,train
1,1265,Adrenal_gland,0,train
2,1289,Bile-duct,1,val
1,1889,Colon,5,train
3,468,Breast,3,train
1,1722,Breast,3,train
3,942,Lung,10,train
2,273,Breast,3,train
2,168,Breast,3,train
3,383,Breast,3,train
3,1465,Adrenal_gland,0,test
3,15,Breast,3,train
3,637,Breast,3,train
3,940,Lung,10,train
1,242,Breast,3,train
2,1566,Cervix,4,train
3,1501,Bile-duct,1,train
3,682,Breast,3,train
2,375,Breast,3,train
2,1454,Bladder,2,train
1,1897,Colon,5,test
2,1662,Colon,5,train
1,1249,Esophagus,6,train
1,230,Breast,3,train
1,1021,Pancreatic,12,test
3,325,Breast,3,train
3,875,Prostate,13,train
3,2084,HeadNeck,7,train
2,1015,Esophagus,6,test
1,2321,Pancreatic,12,test
2,1379,Adrenal_gland,0,train
2,1708,Colon,5,train
3,2385,Skin,14,train
1,1003,Esophagus,6,train
2,1333,Adrenal_gland,0,train
1,2347,Pancreatic,12,val
1,1663,Bladder,2,train
3,1841,Colon,5,train
3,1641,Breast,3,train
1,2265,Lung,10,train
1,619,Breast,3,train
3,518,Breast,3,train
2,1237,Testis,16,train
1,260,Breast,3,train
2,1695,Colon,5,train
3,1620,Breast,3,train
1,2118,HeadNeck,7,train
2,2466,Colon,5,train
1,1402,Bile-duct,1,train
1,1857,Colon,5,train
1,2320,Pancreatic,12,val
2,1903,HeadNeck,7,train
2,1630,Colon,5,test
1,2325,Pancreatic,12,test
3,2419,Stomach,15,train
1,346,Breast,3,train
1,1381,Bile-duct,1,train
3,265,Breast,3,train
3,1463,Adrenal_gland,0,train
2,193,Breast,3,train
2,2045,Liver,9,train
1,1979,Colon,5,train
1,1812,Cervix,4,train
3,1527,Bile-duct,1,train
3,1964,Esophagus,6,train
2,379,Breast,3,train
1,2208,Liver,9,train
1,1499,Colon,5,train
3,794,Colon,5,train
3,2230,Liver,9,val
3,2218,Liver,9,train
2,1324,Colon,5,train
3,831,Breast,3,train
1,2439,Skin,14,train
3,2713,Colon,5,train
2,787,Breast,3,train
3,112,Breast,3,train
3,337,Breast,3,train
3,1110,Adrenal_gland,0,train
1,2536,Testis,16,train
1,1690,Breast,3,train
1,296,Breast,3,train
1,1418,Testis,16,train
1,1189,Adrenal_gland,0,train
2,1491,Bladder,2,val
1,1875,Colon,5,train
1,359,Breast,3,train
1,1188,Adrenal_gland,0,train
2,1431,Bile-duct,1,train
3,2367,Prostate,13,train
3,184,Breast,3,train
3,103,Breast,3,train
3,1233,Cervix,4,train
1,383,Breast,3,train
1,2530,Testis,16,test
3,2701,Colon,5,train
3,629,Breast,3,train
2,791,Breast,3,train
1,1598,Bile-duct,1,test
1,652,Breast,3,train
2,2280,Skin,14,train
3,903,Esophagus,6,val
2,954,Skin,14,test
3,2158,Kidney,8,test
2,1721,Colon,5,test
1,1157,Cervix,4,train
1,1858,Colon,5,train
2,1838,Esophagus,6,train
1,1801,Cervix,4,val
2,1788,Colon,5,train
3,1865,Colon,5,train
2,2198,Pancreatic,12,train
3,2475,Testis,16,train
1,498,Breast,3,train
1,1241,Esophagus,6,train
1,2518,Testis,16,train
3,1586,Bladder,2,val
3,2013,HeadNeck,7,train
2,2365,Testis,16,val
2,442,Breast,3,train
2,588,Breast,3,train
3,2613,Uterus,18,train
3,2050,HeadNeck,7,test
1,515,Breast,3,train
3,480,Breast,3,train
1,335,Breast,3,train
3,2244,Liver,9,train
1,1565,Adrenal_gland,0,train
2,120,Breast,3,train
2,474,Breast,3,train
1,29,Breast,3,test
2,1501,Bladder,2,train
2,1676,Colon,5,train
1,336,Breast,3,train
3,68,Breast,3,train
1,21,Breast,3,train
2,823,Breast,3,train
2,1068,Adrenal_gland,0,test
2,654,Breast,3,train
1,1732,Breast,3,train
1,558,Breast,3,train
3,2007,HeadNeck,7,train
1,262,Breast,3,train
1,2370,Prostate,13,train
1,351,Breast,3,train
3,387,Breast,3,train
3,511,Breast,3,train
1,407,Breast,3,train
3,703,Breast,3,train
2,888,Esophagus,6,test
1,1138,Esophagus,6,train
2,2349,Stomach,15,train
1,1485,Colon,5,train
2,2223,Prostate,13,train
2,1397,Adrenal_gland,0,train
1,589,Breast,3,train
2,44,Breast,3,train
3,1067,Esophagus,6,train
3,1778,Colon,5,train
2,1507,Breast,3,train
3,1882,Colon,5,train
2,2500,Colon,5,train
1,2451,Skin,14,test
1,2427,Skin,14,train
1,815,Colon,5,train
2,1778,Colon,5,train
1,272,Breast,3,val
1,2540,Thyroid,17,train
3,1796,Colon,5,train
2,2160,Pancreatic,12,train
1,1299,Pancreatic,12,train
2,21,Breast,3,train
2,1942,HeadNeck,7,train
3,2351,Prostate,13,train
1,2015,Colon,5,train
1,1158,Cervix,4,train
1,906,Breast,3,train
2,928,Lung,10,test
2,2442,Colon,5,train
1,1873,Colon,5,train
1,1211,Adrenal_gland,0,val
1,670,Breast,3,train
2,569,Breast,3,train
2,1937,HeadNeck,7,train
2,1749,Colon,5,train
1,645,Breast,3,train
1,616,Breast,3,train
3,690,Breast,3,train
1,778,Colon,5,train
2,1631,Colon,5,train
2,319,Breast,3,train
2,26,Breast,3,train
2,2130,Ovarian,11,train
2,2487,Colon,5,train
2,811,Kidney,8,test
2,1194,Bile-duct,1,val
1,1846,Colon,5,train
3,1377,Colon,5,train
3,2401,Skin,14,train
3,235,Breast,3,train
2,1597,Colon,5,train
1,864,Colon,5,val
3,2159,Kidney,8,train
1,2023,Colon,5,train
2,2101,Liver,9,val
2,1496,Bladder,2,test
2,1956,HeadNeck,7,val
2,838,Kidney,8,val
2,2473,Colon,5,train
1,284,Breast,3,train
3,317,Breast,3,train
3,485,Breast,3,test
3,1847,Colon,5,train
2,389,Breast,3,train
3,1124,Adrenal_gland,0,val
3,424,Breast,3,train
3,2704,Colon,5,train
3,47,Breast,3,train
3,296,Breast,3,val
2,551,Breast,3,train
